num_colors,c1_h,c1_s,c1_v,c1_L,c1_a,c1_b,c2_h,c2_s,c2_v,c2_L,c2_a,c2_b,c3_h,c3_s,c3_v,c3_L,c3_a,c3_b,c4_h,c4_s,c4_v,c4_L,c4_a,c4_b,c5_h,c5_s,c5_v,c5_L,c5_a,c5_b,target_score
5,78.03,0.005,0.951,95.63,-0.32,0.52,78.03,0.051,0.949,94.87,-3.41,5.56,78.03,0.719,0.67,65.2,-30.24,55.85,48.03,0.653,0.518,48.65,-1.97,39.57,258.03,0.998,0.827,28.88,69.67,-88.37,6.27
5,260.83,0.001,0.967,97.04,0.06,-0.09,260.83,0.065,0.948,90.71,4.72,-7.03,260.83,0.635,0.872,46.91,50.88,-64.98,290.83,0.432,0.526,40.07,30.85,-24.04,260.83,0.2,0.5,44.83,8.92,-12.89,6.73
5,222.18,0.1,0.4,40.21,0.4,-4.49,222.18,0.1,0.4,40.21,0.4,-4.49,222.18,0.1,0.4,40.21,0.4,-4.49,177.18,0.1,0.4,42.33,-4.01,-1.06,42.18,0.1,0.4,42.02,-0.22,4.5,1.0
5,160.69,0.1,0.4,42.25,-4.62,0.52,160.69,0.1,0.4,42.25,-4.62,0.52,160.69,0.1,0.4,42.25,-4.62,0.52,205.69,0.1,0.4,41.04,-1.29,-3.26,340.69,0.1,0.4,40.04,4.75,-0.39,1.0
5,170.96,0.177,0.062,4.55,-1.0,-0.11,170.96,0.295,0.122,10.91,-4.5,-0.41,170.96,0.795,0.831,76.72,-46.78,0.79,200.96,0.737,0.656,49.28,-9.46,-29.92,320.96,0.851,0.958,55.6,82.3,-20.92,10.0
5,255.15,0.107,0.08,5.86,0.71,-1.24,255.15,0.153,0.156,13.48,2.26,-3.8,255.15,0.535,0.881,52.45,39.62,-57.39,285.15,0.604,0.748,47.68,53.55,-45.37,45.15,0.889,0.92,77.0,6.11,75.82,10.0
5,283.06,0.029,0.978,96.17,2.97,-2.83,283.06,0.031,0.94,92.67,3.14,-2.99,283.06,0.659,0.762,45.8,57.62,-50.53,313.06,0.552,0.763,53.33,53.34,-24.91,283.06,0.2,0.5,45.72,12.33,-11.46,7.43
5,143.52,0.9,0.9,80.45,-71.57,48.0,55.36,0.215,0.213,22.15,-1.86,6.94,55.36,0.73,0.744,71.81,-10.56,62.59,85.36,0.769,0.646,61.96,-36.95,55.75,205.36,0.98,0.966,58.73,5.57,-59.66,1.0
5,239.87,0.006,0.974,97.21,0.27,-0.72,239.87,0.04,0.919,89.7,1.72,-4.61,239.87,0.532,0.833,47.62,31.12,-58.36,194.87,0.573,0.594,51.02,-14.34,-17.86,29.87,0.975,0.856,58.4,36.71,65.18,7.27
5,22.09,0.1,0.4,41.02,1.83,3.06,22.09,0.1,0.4,41.02,1.83,3.06,22.09,0.1,0.4,41.02,1.83,3.06,52.09,0.1,0.4,42.51,-1.22,5.2,202.09,0.1,0.4,41.22,-1.66,-2.99,1.0
5,189.18,0.9,0.9,73.68,-29.08,-27.03,22.43,0.263,0.182,16.17,2.63,4.32,22.43,0.623,0.787,58.92,26.12,38.06,337.43,0.739,0.717,42.83,57.05,2.91,202.43,0.977,0.89,57.59,-1.63,-50.75,1.0
5,276.95,0.001,0.971,97.39,0.05,-0.06,276.95,0.039,0.902,88.78,3.44,-3.66,276.95,0.604,0.828,50.33,53.98,-52.96,246.95,0.476,0.686,43.45,24.98,-43.29,96.95,0.802,0.848,77.71,-58.18,69.04,5.26
5,23.26,0.109,0.087,6.93,0.45,0.82,23.26,0.153,0.185,17.74,1.4,2.55,23.26,0.7,0.68,49.63,25.96,38.91,53.26,0.595,0.545,53.66,-6.36,40.23,23.26,0.2,0.5,48.35,4.37,7.73,5.99
5,343.92,0.039,0.966,94.4,3.7,-0.09,343.92,0.055,0.935,90.74,5.06,-0.11,343.92,0.602,0.852,55.01,54.24,7.2,313.92,0.501,0.734,53.2,47.14,-21.83,193.92,0.899,0.877,67.28,-20.49,-33.74,4.61
5,221.02,0.003,0.976,97.68,0.01,-0.3,221.02,0.012,0.959,95.66,0.05,-1.07,221.02,0.705,0.976,56.03,20.98,-65.32,251.02,0.415,0.724,49.9,23.38,-38.63,41.02,0.814,0.814,67.02,10.01,63.17,2.23
5,106.75,0.017,0.989,98.65,-1.91,1.71,106.75,0.053,0.915,91.44,-5.41,4.88,106.75,0.57,0.63,59.79,-40.17,40.19,76.75,0.732,0.521,51.69,-24.23,46.55,256.75,0.804,0.816,34.36,59.97,-77.6,7.95
5,352.79,0.9,0.9,48.97,72.49,43.34,281.69,0.053,0.901,87.83,5.1,-4.96,281.69,0.602,0.678,42.65,47.86,-43.19,311.69,0.658,0.659,43.37,55.14,-26.0,71.69,0.979,0.864,82.34,-36.58,80.65,1.85
5,187.48,0.031,0.958,95.49,-2.01,-1.21,187.48,0.003,0.909,91.83,-0.22,-0.13,187.48,0.739,0.629,55.52,-23.75,-16.22,142.48,0.573,0.632,59.68,-40.84,22.03,7.48,0.833,0.855,49.7,60.23,49.14,8.24
5,71.09,0.277,0.115,10.46,-2.61,5.05,71.09,0.157,0.202,21.04,-2.45,4.91,71.09,0.845,0.854,82.0,-32.68,76.47,101.09,0.618,0.691,65.22,-43.0,47.37,221.09,0.892,0.968,46.07,36.68,-80.52,8.44
5,115.22,0.038,0.963,95.93,-4.45,3.47,115.22,0.043,0.958,95.35,-5.08,3.96,115.22,0.543,0.806,74.53,-51.66,45.98,70.22,0.727,0.564,56.57,-20.82,50.43,325.22,0.83,0.868,50.49,74.14,-12.86,3.65
5,212.53,0.025,0.965,95.6,-0.34,-1.96,212.53,0.045,0.955,93.74,-0.58,-3.46,212.53,0.849,0.791,46.22,11.4,-54.64,167.53,0.574,0.548,53.04,-28.75,1.55,2.53,0.802,0.849,48.47,62.85,44.63,8.13
5,111.93,0.037,0.991,98.37,-4.32,3.55,111.93,0.049,0.955,94.98,-5.56,4.58,111.93,0.65,0.762,70.19,-54.96,52.43,66.93,0.402,0.728,73.22,-14.56,36.83,261.93,0.967,0.802,29.92,67.85,-82.88,6.37
5,132.46,0.016,0.957,95.87,-1.88,1.06,132.46,0.024,0.97,96.8,-2.85,1.6,132.46,0.899,0.71,64.56,-63.14,52.37,162.46,0.657,0.734,68.72,-42.54,8.37,282.46,0.919,0.878,43.79,78.65,-70.83,4.33
5,179.37,0.9,0.9,82.94,-44.39,-11.85,139.56,0.041,0.958,95.39,-4.49,2.09,139.56,0.542,0.668,62.97,-41.61,23.93,94.56,0.624,0.681,64.9,-38.87,48.08,289.56,0.92,0.92,49.9,85.09,-66.77,2.57
5,53.64,0.1,0.4,42.59,-1.38,5.32,53.64,0.1,0.4,42.59,-1.38,5.32,53.64,0.1,0.4,42.59,-1.38,5.32,83.64,0.1,0.4,42.56,-3.64,5.23,263.64,0.1,0.4,39.67,3.78,-5.25,1.0
5,229.52,0.025,0.959,94.68,0.55,-2.53,229.52,0.055,0.979,94.36,1.27,-5.72,229.52,0.799,0.822,37.27,39.5,-73.74,199.52,0.635,0.555,44.7,-10.22,-21.86,49.52,0.996,0.833,72.83,0.06,75.22,6.24
5,299.41,0.155,0.102,7.97,2.29,-1.83,299.41,0.16,0.214,20.1,5.85,-4.11,299.41,0.604,0.729,50.31,59.19,-38.24,344.41,0.551,0.639,43.37,39.46,4.57,119.41,0.887,0.987,86.93,-83.53,79.65,9.11
5,178.73,0.1,0.4,42.34,-3.95,-1.21,178.73,0.1,0.4,42.34,-3.95,-1.21,178.73,0.1,0.4,42.34,-3.95,-1.21,223.73,0.1,0.4,40.13,0.56,-4.6,358.73,0.1,0.4,39.94,4.15,1.37,1.0
5,88.91,0.1,0.4,42.49,-4.0,5.11,88.91,0.1,0.4,42.49,-4.0,5.11,88.91,0.1,0.4,42.49,-4.0,5.11,43.91,0.1,0.4,42.11,-0.39,4.62,298.91,0.1,0.4,40.23,6.09,-4.35,1.0
5,323.94,0.104,0.116,9.97,1.96,-0.75,323.94,0.293,0.176,13.98,7.99,-2.83,323.94,0.875,0.616,35.25,58.36,-11.16,278.94,0.715,0.687,38.25,54.9,-51.7,143.94,0.996,0.851,76.29,-70.88,50.68,6.3
5,68.83,0.168,0.081,6.6,-0.97,1.95,68.83,0.289,0.217,22.52,-4.34,9.71,68.83,0.573,0.607,61.18,-17.75,44.08,98.83,0.49,0.575,56.09,-29.42,32.98,278.83,0.937,0.909,42.96,79.53,-76.7,6.31
5,24.36,0.035,0.977,96.47,1.13,2.34,24.36,0.007,0.937,94.12,0.2,0.42,24.36,0.694,0.65,48.18,23.54,37.7,354.36,0.666,0.565,34.72,41.07,16.77,174.36,0.892,0.882,81.02,-48.37,-3.45,4.79
5,104.61,0.1,0.4,42.27,-5.06,4.77,104.61,0.1,0.4,42.27,-5.06,4.77,104.61,0.1,0.4,42.27,-5.06,4.77,59.61,0.1,0.4,42.89,-1.98,5.74,314.61,0.1,0.4,40.17,5.65,-2.91,1.0
5,201.67,0.038,0.978,96.53,-1.36,-2.31,201.67,0.044,0.908,90.11,-1.5,-2.56,201.67,0.637,0.685,53.29,-9.68,-27.83,171.67,0.599,0.532,51.54,-27.47,-1.32,51.67,0.964,0.876,78.53,-4.44,79.04,4.64
5,70.42,0.009,0.955,95.91,-0.53,1.05,70.42,0.029,0.961,96.26,-1.62,3.22,70.42,0.611,0.694,68.83,-21.86,51.64,100.42,0.558,0.775,72.94,-42.92,47.41,220.42,0.832,0.939,48.12,28.85,-72.99,4.55
5,181.87,0.9,0.9,81.11,-40.89,-15.75,322.99,0.048,0.903,88.49,4.95,-1.98,322.99,0.645,0.82,52.87,61.14,-17.28,277.99,0.461,0.632,44.86,33.41,-32.78,112.99,0.994,0.971,85.62,-82.99,81.42,1.0
5,355.83,0.197,0.062,3.95,1.06,0.27,355.83,0.245,0.152,12.07,4.77,1.31,355.83,0.899,0.894,48.56,71.81,48.43,40.83,0.465,0.504,47.07,1.61,25.43,175.83,0.819,0.806,74.94,-42.58,-5.8,9.2
5,67.47,0.043,0.991,98.84,-2.31,5.03,67.47,0.043,0.957,95.83,-2.27,4.93,67.47,0.626,0.741,73.48,-21.06,56.21,112.47,0.661,0.594,55.72,-45.89,43.49,217.47,0.964,0.976,46.74,34.93,-80.49,5.75
5,256.33,0.265,0.06,3.42,0.99,-1.73,256.33,0.148,0.134,11.19,1.97,-3.22,256.33,0.639,0.735,38.59,42.75,-58.53,226.33,0.646,0.631,36.5,17.51,-46.27,46.33,0.948,0.961,80.32,5.65,80.79,7.37
5,247.08,0.003,0.959,96.09,0.18,-0.4,247.08,0.068,0.918,87.66,3.6,-7.6,247.08,0.835,0.959,36.38,68.17,-95.07,292.08,0.536,0.76,52.83,51.86,-38.89,97.08,0.861,0.843,76.89,-60.7,71.27,5.9
5,235.14,0.047,0.994,95.86,1.66,-5.35,235.14,0.061,0.963,92.18,2.13,-6.83,235.14,0.766,0.678,29.05,38.81,-65.69,265.14,0.75,0.5,23.51,39.77,-46.78,85.14,0.822,0.889,82.56,-49.71,74.68,5.45
5,148.59,0.04,0.974,96.85,-4.21,1.36,148.59,0.001,0.934,94.1,-0.15,0.05,148.59,0.511,0.89,82.4,-46.63,19.78,118.59,0.743,0.588,54.43,-51.65,47.27,358.59,0.965,0.94,50.32,75.9,60.55,5.3
5,346.61,0.036,0.965,94.54,3.35,0.11,346.61,0.066,0.923,88.94,5.93,0.22,346.61,0.849,0.634,35.18,54.6,19.41,316.61,0.448,0.521,39.63,31.58,-13.7,166.61,0.848,0.802,73.88,-50.14,7.72,6.23
5,81.49,0.1,0.4,42.59,-3.49,5.28,81.49,0.1,0.4,42.59,-3.49,5.28,81.49,0.1,0.4,42.59,-3.49,5.28,51.49,0.1,0.4,42.48,-1.16,5.16,291.49,0.1,0.4,40.11,5.6,-4.55,1.0
5,96.4,0.039,0.979,97.44,-3.7,4.03,96.4,0.053,0.92,92.07,-4.7,5.13,96.4,0.588,0.747,70.67,-41.0,48.82,126.4,0.438,0.773,72.69,-42.18,30.72,306.4,0.966,0.976,57.69,92.47,-47.29,3.41
5,327.84,0.193,0.064,4.11,1.34,-0.42,327.84,0.168,0.136,11.52,3.56,-1.1,327.84,0.568,0.064,2.79,3.42,-0.96,297.84,0.637,0.711,47.74,59.79,-39.69,177.84,0.902,0.821,76.19,-42.8,-8.67,5.06
5,234.8,0.048,0.98,94.67,1.63,-5.34,234.8,0.059,0.941,90.42,1.99,-6.47,234.8,0.754,0.98,43.27,51.12,-86.73,264.8,0.401,0.512,37.48,20.58,-26.15,24.8,0.809,0.828,57.44,34.75,54.08,7.22
5,70.6,0.031,0.964,96.54,-1.75,3.45,70.6,0.017,0.941,94.66,-0.93,1.83,70.6,0.502,0.602,60.85,-16.9,38.55,40.6,0.733,0.753,63.49,7.8,54.54,250.6,0.868,0.961,35.87,71.39,-96.17,4.45
5,142.85,0.109,0.078,6.17,-1.16,0.49,142.85,0.263,0.148,13.97,-6.02,2.67,142.85,0.827,0.759,69.17,-60.59,38.77,187.85,0.603,0.762,67.84,-24.84,-16.65,322.85,0.935,0.809,45.84,73.51,-13.3,9.18
5,326.74,0.243,0.111,8.04,3.66,-1.12,326.74,0.162,0.202,18.71,4.83,-1.57,326.74,0.882,0.846,48.17,73.83,-8.48,281.74,0.745,0.501,27.43,44.99,-40.33,116.74,0.852,0.812,73.02,-70.1,67.12,8.57
5,92.41,0.233,0.13,12.15,-3.81,4.6,92.41,0.233,0.129,12.06,-3.79,4.56,92.41,0.739,0.765,71.61,-46.98,60.82,122.41,0.428,0.524,50.76,-30.9,23.87,302.41,0.95,0.883,53.22,87.39,-50.83,7.7
5,3.65,0.032,0.996,97.55,2.44,1.13,3.65,0.049,0.97,94.23,3.7,1.73,3.65,0.79,0.636,36.88,48.51,34.28,333.65,0.612,0.749,48.84,51.79,-4.57,153.65,0.828,0.802,73.18,-57.89,25.76,6.31
5,161.59,0.004,0.97,97.27,-0.4,0.03,161.59,0.073,0.965,95.47,-6.87,0.62,161.59,0.586,0.97,88.86,-49.35,9.82,116.59,0.661,0.754,69.15,-57.5,52.35,311.59,0.97,0.881,51.26,83.22,-34.34,4.77
5,51.33,0.9,0.9,80.72,-4.8,79.01,81.46,0.216,0.196,20.08,-4.1,6.32,81.46,0.54,0.867,83.03,-32.26,53.27,36.46,0.548,0.68,59.11,7.17,36.19,261.46,0.905,0.902,35.57,72.26,-88.17,3.08
5,274.29,0.289,0.084,5.03,2.63,-3.09,274.29,0.203,0.158,13.11,4.24,-4.68,274.29,0.503,0.716,47.88,38.83,-40.49,319.29,0.564,0.593,41.15,42.9,-15.84,64.29,0.969,0.906,87.81,-26.59,85.69,9.73
5,247.78,0.007,0.974,97.19,0.38,-0.81,247.78,0.002,0.94,94.56,0.12,-0.25,247.78,0.886,0.715,24.99,56.93,-78.08,292.78,0.484,0.778,56.3,48.29,-35.97,97.78,0.832,0.805,73.84,-57.83,67.5,4.92
5,175.63,0.1,0.4,42.33,-4.06,-0.92,175.63,0.1,0.4,42.33,-4.06,-0.92,175.63,0.1,0.4,42.33,-4.06,-0.92,145.63,0.1,0.4,42.18,-5.17,1.97,355.63,0.1,0.4,39.96,4.25,1.07,1.0
5,172.04,0.027,0.958,95.83,-2.3,-0.34,172.04,0.02,0.967,96.72,-1.72,-0.25,172.04,0.642,0.848,78.98,-41.47,-1.92,202.04,0.478,0.517,43.96,-7.29,-17.14,322.04,0.935,0.847,48.08,76.4,-15.16,2.55
5,125.02,0.216,0.064,4.61,-1.75,1.15,125.02,0.189,0.183,18.14,-5.79,3.94,125.02,0.696,0.064,3.99,-4.88,3.23,155.02,0.694,0.59,55.7,-40.24,14.48,275.02,0.914,0.924,42.24,78.43,-80.12,2.87
5,195.49,0.011,0.998,99.45,-0.57,-0.61,195.49,0.073,0.958,93.84,-3.48,-3.71,195.49,0.713,0.861,68.38,-19.35,-29.71,225.49,0.698,0.665,36.54,20.33,-51.41,15.49,0.959,0.855,50.08,58.44,59.41,6.65
5,349.06,0.29,0.101,6.58,3.76,0.41,349.06,0.119,0.195,18.62,2.92,0.28,349.06,0.697,0.691,41.77,50.98,15.48,304.06,0.514,0.561,41.21,40.99,-24.53,199.06,0.877,0.902,64.34,-12.02,-41.82,8.23
5,161.39,0.9,0.9,81.42,-60.36,18.57,164.15,0.218,0.201,20.24,-5.46,0.31,164.15,0.691,0.899,82.43,-50.57,8.58,119.15,0.742,0.632,58.23,-54.77,49.96,344.15,0.86,0.848,47.18,69.22,21.8,1.19
5,349.75,0.011,0.987,98.09,1.0,0.1,349.75,0.061,0.974,93.68,5.56,0.59,349.75,0.512,0.862,59.2,45.81,10.37,319.75,0.454,0.59,44.43,34.79,-13.34,139.75,0.867,0.947,84.17,-75.02,53.71,3.27
5,266.57,0.007,0.988,98.4,0.58,-0.77,266.57,0.062,0.953,91.48,4.92,-6.45,266.57,0.806,0.854,39.07,65.77,-75.23,236.57,0.442,0.62,41.6,16.17,-36.34,56.57,0.816,0.882,84.17,-13.79,77.77,5.29
5,110.21,0.21,0.113,9.99,-3.93,3.4,110.21,0.215,0.19,18.93,-6.26,5.44,110.21,0.502,0.63,60.16,-37.63,35.26,80.21,0.52,0.523,52.47,-20.21,34.31,320.21,0.968,0.848,48.1,77.49,-17.54,8.78
5,106.3,0.146,0.078,6.15,-1.53,1.36,106.3,0.261,0.213,21.36,-7.92,7.42,106.3,0.662,0.872,79.7,-58.43,60.04,136.3,0.633,0.753,69.45,-52.92,34.79,286.3,0.928,0.996,51.71,88.82,-74.57,8.04
5,198.9,0.9,0.9,63.81,-11.67,-42.33,149.8,0.058,0.969,96.1,-5.97,1.82,149.8,0.682,0.846,77.42,-55.5,25.49,119.8,0.429,0.705,66.81,-39.68,32.03,299.8,0.893,0.847,51.93,84.47,-52.71,1.0
5,259.44,0.02,0.958,94.82,1.4,-2.17,259.44,0.071,0.966,91.8,5.04,-7.74,259.44,0.789,0.681,29.68,51.63,-65.06,289.44,0.527,0.5,35.01,35.47,-28.02,49.44,0.957,0.943,81.8,-0.39,81.9,5.41
5,22.57,0.042,0.95,93.77,1.47,2.61,22.57,0.02,0.959,95.53,0.69,1.23,22.57,0.627,0.631,47.76,21.74,32.0,52.57,0.452,0.669,65.73,-6.23,36.31,172.57,0.863,0.958,87.11,-52.65,-0.83,2.86
5,342.28,0.9,0.9,49.49,73.97,22.56,337.08,0.108,0.176,16.75,2.66,-0.41,337.08,0.872,0.853,47.75,71.32,9.73,22.08,0.402,0.55,47.33,11.34,17.21,157.08,0.975,0.837,75.76,-61.91,27.26,1.0
5,339.83,0.013,0.974,96.8,1.31,-0.15,339.83,0.051,0.98,94.9,4.99,-0.53,339.83,0.542,0.75,51.17,45.17,0.67,24.83,0.6,0.63,49.29,18.48,31.54,189.83,0.822,0.927,76.06,-28.96,-27.05,5.19
5,306.13,0.142,0.116,9.53,2.98,-1.87,306.13,0.194,0.208,18.86,6.77,-4.18,306.13,0.586,0.803,55.33,60.71,-34.04,336.13,0.414,0.618,47.33,30.21,-3.1,156.13,0.825,0.947,85.19,-64.17,25.43,9.47
5,142.25,0.1,0.4,42.16,-5.3,2.29,142.25,0.1,0.4,42.16,-5.3,2.29,142.25,0.1,0.4,42.16,-5.3,2.29,112.25,0.1,0.4,42.16,-5.57,4.6,352.25,0.1,0.4,39.98,4.36,0.74,1.0
5,148.91,0.199,0.09,7.4,-2.59,0.87,148.91,0.206,0.18,17.81,-5.32,1.81,148.91,0.504,0.739,69.76,-39.61,16.45,103.91,0.417,0.619,60.34,-28.94,29.32,328.91,0.862,0.955,54.26,79.76,-5.66,10.0
5,47.35,0.271,0.108,9.17,-0.58,3.98,47.35,0.115,0.158,15.8,-0.4,2.58,47.35,0.647,0.655,60.34,-1.62,47.1,92.35,0.407,0.588,58.32,-22.76,28.53,227.35,0.948,0.845,33.27,50.33,-83.7,7.11
5,232.73,0.049,0.992,95.74,1.47,-5.37,232.73,0.002,0.972,97.38,0.05,-0.2,232.73,0.813,0.834,35.08,46.91,-79.14,187.73,0.483,0.546,51.09,-16.65,-10.61,82.73,0.942,0.987,90.42,-55.81,85.71,5.71
5,269.08,0.024,0.953,94.18,1.95,-2.45,269.08,0.077,0.975,92.38,6.53,-8.1,269.08,0.814,0.897,41.71,69.92,-77.18,239.08,0.658,0.668,31.95,34.57,-59.41,269.08,0.2,0.5,45.15,10.18,-12.37,7.05
5,292.0,0.032,0.969,95.28,3.66,-2.97,292.0,0.054,0.921,89.69,5.97,-4.83,292.0,0.638,0.969,61.78,73.27,-54.44,247.0,0.69,0.662,30.62,39.83,-60.54,142.0,0.942,0.812,73.17,-67.91,48.61,2.88
5,227.13,0.19,0.063,4.06,0.23,-1.26,227.13,0.292,0.173,13.36,1.61,-7.12,227.13,0.597,0.75,45.34,18.53,-49.97,257.13,0.785,0.686,29.49,50.99,-66.12,17.13,0.961,0.892,52.91,58.4,61.96,8.49
5,311.03,0.196,0.14,11.6,4.72,-2.63,311.03,0.235,0.134,10.5,5.46,-3.02,311.03,0.898,0.758,44.89,73.35,-32.26,356.03,0.497,0.788,54.9,40.23,14.83,161.03,0.9,0.881,79.87,-59.65,18.85,5.82
5,205.03,0.152,0.094,7.44,-0.56,-1.11,205.03,0.219,0.127,10.72,-1.08,-2.68,205.03,0.749,0.894,62.1,-5.03,-44.18,160.03,0.732,0.72,66.97,-46.23,12.61,25.03,0.989,0.992,62.88,51.97,70.99,9.97
5,111.6,0.146,0.096,8.02,-1.68,1.65,111.6,0.256,0.216,21.63,-8.43,7.22,111.6,0.805,0.857,77.12,-68.95,68.11,66.6,0.405,0.503,52.05,-10.75,27.44,291.6,0.875,0.91,51.28,84.22,-63.04,7.5
5,79.95,0.016,0.992,99.13,-1.16,1.79,79.95,0.058,0.908,91.14,-3.88,6.04,79.95,0.671,0.609,59.7,-28.0,48.78,124.95,0.758,0.5,46.65,-45.7,38.89,259.95,0.831,0.998,41.93,73.57,-91.38,9.35
5,133.82,0.02,0.988,98.46,-2.3,1.25,133.82,0.073,0.976,96.25,-8.52,4.7,133.82,0.731,0.707,64.94,-56.35,41.25,103.82,0.797,0.616,57.44,-49.12,52.74,133.82,0.2,0.5,50.94,-13.4,7.66,3.57
5,330.57,0.12,0.101,8.08,1.22,-0.24,330.57,0.144,0.124,10.38,2.75,-0.73,330.57,0.514,0.653,46.22,40.19,-7.3,300.57,0.672,0.567,37.97,52.77,-33.07,150.57,0.944,0.913,81.67,-69.82,39.46,6.84
5,127.1,0.045,0.997,98.7,-5.5,3.5,127.1,0.071,0.934,92.53,-8.33,5.33,127.1,0.812,0.743,67.44,-63.92,54.81,172.1,0.618,0.561,54.18,-29.13,-1.64,127.1,0.2,0.5,50.87,-13.97,9.23,3.74
5,131.17,0.015,0.994,99.12,-1.77,1.02,131.17,0.037,0.908,91.0,-4.09,2.38,131.17,0.831,0.614,56.54,-54.88,44.44,86.17,0.677,0.731,69.83,-37.65,55.85,281.17,0.965,0.903,43.41,80.58,-75.08,8.42
5,238.7,0.9,0.9,31.04,67.21,-95.51,275.6,0.042,0.904,88.79,3.67,-4.01,275.6,0.889,0.668,30.9,60.55,-60.84,245.6,0.404,0.631,43.87,18.49,-34.43,125.6,0.81,0.838,75.27,-70.49,61.79,3.52
5,149.74,0.038,0.98,97.47,-3.97,1.21,149.74,0.072,0.965,95.47,-7.4,2.29,149.74,0.601,0.681,64.03,-42.58,18.28,179.74,0.548,0.771,73.42,-30.79,-9.15,299.74,0.881,0.844,51.84,83.87,-52.44,5.86
5,28.24,0.209,0.121,10.26,0.96,2.7,28.24,0.133,0.198,19.64,0.91,2.61,28.24,0.734,0.121,7.1,4.34,7.1,358.24,0.593,0.609,39.51,38.65,17.98,238.24,0.943,0.952,31.95,72.61,-101.51,1.1
5,183.2,0.018,0.997,99.3,-1.41,-0.63,183.2,0.066,0.956,94.72,-4.85,-2.15,183.2,0.786,0.739,67.21,-32.43,-14.33,213.2,0.449,0.538,42.81,-0.47,-21.97,3.2,0.972,0.855,46.09,69.58,58.08,6.72
5,239.45,0.131,0.062,4.09,0.36,-1.0,239.45,0.253,0.187,14.55,3.21,-7.86,239.45,0.674,0.765,35.53,40.74,-68.08,269.45,0.552,0.549,34.31,32.69,-36.94,239.45,0.2,0.5,44.12,5.67,-14.05,2.58
5,221.73,0.269,0.06,3.59,0.13,-1.45,221.73,0.212,0.17,14.64,0.46,-4.65,221.73,0.782,0.76,40.29,22.71,-59.7,176.73,0.421,0.651,63.7,-22.94,-4.94,71.73,0.896,0.824,79.09,-33.66,76.04,8.0
5,56.62,0.015,0.965,96.72,-0.56,1.75,56.62,0.07,0.954,95.27,-2.41,7.83,56.62,0.819,0.675,66.15,-11.36,63.26,11.62,0.774,0.755,47.17,46.7,41.6,266.62,0.981,0.802,31.34,69.24,-80.51,6.71
5,67.29,0.104,0.089,7.65,-0.7,1.5,67.29,0.138,0.161,16.38,-1.62,3.62,67.29,0.874,0.729,71.75,-25.13,69.58,22.29,0.562,0.521,41.07,16.28,24.02,67.29,0.2,0.5,52.49,-5.85,13.5,7.16
5,137.32,0.049,0.989,97.95,-5.63,2.81,137.32,0.059,0.909,90.72,-6.29,3.14,137.32,0.812,0.836,75.33,-66.92,48.36,167.32,0.441,0.583,57.09,-24.43,0.79,137.32,0.2,0.5,50.97,-13.1,6.85,2.89
5,351.76,0.005,0.977,97.66,0.46,0.07,351.76,0.078,0.944,90.0,6.89,1.07,351.76,0.576,0.775,50.87,46.78,14.13,21.76,0.539,0.619,48.99,18.29,26.21,201.76,0.921,0.903,60.59,-5.37,-47.89,7.37
5,348.67,0.221,0.058,3.56,1.1,0.1,348.67,0.115,0.215,20.81,3.08,0.27,348.67,0.619,0.628,40.23,42.68,10.48,303.67,0.583,0.528,37.03,43.69,-26.03,138.67,0.853,0.803,72.54,-65.95,47.58,7.17
5,202.92,0.023,0.984,97.61,-0.77,-1.44,202.92,0.047,0.942,92.98,-1.52,-2.87,202.92,0.6,0.601,47.34,-7.76,-24.59,157.92,0.779,0.532,50.25,-38.78,12.71,352.92,0.922,0.843,45.6,69.41,43.24,9.42
5,146.93,0.001,0.979,98.15,-0.08,0.03,146.93,0.02,0.936,93.91,-2.08,0.72,146.93,0.883,0.72,65.79,-58.22,34.65,176.93,0.647,0.722,68.49,-34.03,-6.66,146.93,0.2,0.5,51.08,-12.25,4.61,4.51
5,33.35,0.25,0.141,12.56,0.81,4.1,33.35,0.187,0.146,13.49,0.59,3.12,33.35,0.674,0.817,65.3,16.04,49.53,3.35,0.799,0.569,32.61,44.96,31.59,243.35,0.928,0.848,28.29,67.13,-92.53,3.84
5,10.62,0.018,0.951,94.66,1.05,0.79,10.62,0.006,0.973,97.26,0.37,0.28,10.62,0.642,0.727,49.1,37.93,30.86,340.62,0.643,0.702,44.5,49.77,3.67,160.62,0.874,0.867,78.71,-58.46,18.42,3.12
5,296.27,0.047,0.977,95.07,5.69,-4.28,296.27,0.016,0.949,94.54,1.9,-1.44,296.27,0.797,0.821,50.06,76.95,-52.11,266.27,0.517,0.731,46.75,37.18,-44.64,116.27,0.984,0.917,81.22,-80.0,77.66,4.3
5,309.54,0.107,0.129,11.42,2.4,-1.41,309.54,0.182,0.207,18.98,6.19,-3.57,309.54,0.755,0.85,52.98,74.88,-36.53,264.54,0.577,0.695,41.17,39.47,-48.23,129.54,0.957,0.884,78.64,-76.8,68.88,8.87
5,159.81,0.1,0.4,42.25,-4.66,0.6,159.81,0.1,0.4,42.25,-4.66,0.6,159.81,0.1,0.4,42.25,-4.66,0.6,204.81,0.1,0.4,41.09,-1.38,-3.19,309.81,0.1,0.4,40.2,5.82,-3.38,1.0
